invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total
INV0050,11-08-2024,V008,Vendor_8,USD,5,ITM0023,Widget unit component module component module widget,18,453.08,8155.44
INV0051,04-05-2024,V019,Vendor_19,EUR,1,ITM0044,Gadget component component gadget gadget component,10,244.69,2446.9
INV0051,04-05-2024,V019,Vendor_19,EUR,2,ITM0005,Component component unit unit gadget,4,72.07,288.28
INV0051,04-05-2024,V019,Vendor_19,EUR,3,ITM0001,Component unit part component module part,20,72.38,1447.6
INV0051,04-05-2024,V019,Vendor_19,EUR,4,ITM0021,Accessory gadget component accessory accessory component device,16,484.04,7744.64
INV0051,04-05-2024,V019,Vendor_19,EUR,5,ITM0016,Module part module gadget unit,19,498.65,9474.35
INV0052,02-04-2024,V018,Vendor_18,USD,1,ITM0047,Accessory gadget part part widget part,14,338.12,4733.68
INV0052,02-04-2024,V018,Vendor_18,USD,2,ITM0009,Component unit device part widget,20,242.22,4844.4
INV0052,02-04-2024,V018,Vendor_18,USD,3,ITM0026,Assembly accessory device assembly part module accessory,18,298.94,5380.92
INV0052,02-04-2024,V018,Vendor_18,USD,4,ITM0006,Device unit module,20,26.93,538.6
INV0052,02-04-2024,V018,Vendor_18,USD,5,ITM0042,Accessory component part widget widget gadget,17,281.21,4780.57
INV0053,18-12-2024,V019,Vendor_19,EUR,1,ITM0029,Module device unit assembly module,1,243.97,243.97
INV0053,18-12-2024,V019,Vendor_19,EUR,2,ITM0019,Accessory widget part device module module,7,262.95,1840.65
INV0053,18-12-2024,V019,Vendor_19,EUR,3,ITM0023,Widget device assembly widget widget device,1,425.34,425.34
INV0053,18-12-2024,V019,Vendor_19,EUR,4,ITM0042,Device gadget accessory,8,260.42,2083.36
INV0053,18-12-2024,V019,Vendor_19,EUR,5,ITM0036,Component module assembly part,6,97.26,583.56
INV0054,02-12-2024,V014,Vendor_14,INR,1,ITM0002,Part assembly module widget gadget component device,3,290.79,872.37
INV0054,02-12-2024,V014,Vendor_14,INR,2,ITM0035,Module gadget gadget device,16,266.22,4259.52
INV0054,02-12-2024,V014,Vendor_14,INR,3,ITM0041,Unit unit unit module part,20,90.4,1808
INV0054,02-12-2024,V014,Vendor_14,INR,4,ITM0044,Accessory unit device component component,4,95.61,382.44
INV0054,02-12-2024,V014,Vendor_14,INR,5,ITM0045,Assembly module gadget module,6,245.9,1475.4
INV0055,02-10-2024,V006,Vendor_6,EUR,1,ITM0032,Gadget component assembly widget module,1,244.88,244.88
INV0055,02-10-2024,V006,Vendor_6,EUR,2,ITM0013,Accessory assembly assembly device module part,16,87.79,1404.64
INV0055,02-10-2024,V006,Vendor_6,EUR,3,ITM0037,Part gadget widget,8,271.12,2168.96
INV0055,02-10-2024,V006,Vendor_6,EUR,4,ITM0011,Unit device assembly assembly unit component,18,412.52,7425.36
INV0055,02-10-2024,V006,Vendor_6,EUR,5,ITM0024,Part widget device assembly accessory widget part,8,152.37,1218.96
INV0056,17-01-2024,V015,Vendor_15,GBP,1,ITM0023,Module accessory device,8,108.89,871.12
INV0056,17-01-2024,V015,Vendor_15,GBP,2,ITM0048,Device part unit module unit part part,2,287.19,574.38
INV0056,17-01-2024,V015,Vendor_15,GBP,3,ITM0035,Unit gadget accessory component unit,17,492.82,8377.94
INV0056,17-01-2024,V015,Vendor_15,GBP,4,ITM0044,Gadget device module,2,496.28,992.56
INV0056,17-01-2024,V015,Vendor_15,GBP,5,ITM0042,Device gadget gadget component,8,381.93,3055.44
INV0057,12-12-2024,V013,Vendor_13,INR,1,ITM0010,Unit unit module widget part device module,9,348.88,3139.92
INV0057,12-12-2024,V013,Vendor_13,INR,2,ITM0024,Accessory component widget device device device,15,319.25,4788.75
INV0057,12-12-2024,V013,Vendor_13,INR,3,ITM0045,Part part module accessory part,16,137.93,2206.88
INV0057,12-12-2024,V013,Vendor_13,INR,4,ITM0019,Assembly gadget part part accessory,2,27.74,55.48
INV0057,12-12-2024,V013,Vendor_13,INR,5,ITM0041,Widget accessory gadget assembly accessory module,5,441.66,2208.3
INV0058,03-06-2024,V006,Vendor_6,GBP,1,ITM0006,Component module accessory gadget module,10,364.36,3643.6
INV0058,03-06-2024,V006,Vendor_6,GBP,2,ITM0049,Module widget widget gadget,3,70.69,212.07
INV0058,03-06-2024,V006,Vendor_6,GBP,3,ITM0015,Device widget device part accessory module gadget,3,118.33,354.99
INV0058,03-06-2024,V006,Vendor_6,GBP,4,ITM0006,Widget module component,13,387.86,5042.18
INV0058,03-06-2024,V006,Vendor_6,GBP,5,ITM0049,Unit device widget unit,20,326.76,6535.2
INV0059,13-08-2024,V012,Vendor_12,EUR,1,ITM0041,Accessory unit module gadget,4,74.31,297.24
INV0059,13-08-2024,V012,Vendor_12,EUR,2,ITM0008,Device module module part component unit component,20,302,6040
INV0059,13-08-2024,V012,Vendor_12,EUR,3,ITM0039,Part device part unit component,17,305.43,5192.31
INV0059,13-08-2024,V012,Vendor_12,EUR,4,ITM0013,Component widget accessory accessory assembly gadget,16,320.85,5133.6
INV0059,13-08-2024,V012,Vendor_12,EUR,5,ITM0005,Part widget module component module part module,18,343.06,6175.08
INV0060,29-08-2024,V003,Vendor_3,USD,1,ITM0038,Widget gadget accessory,13,255.77,3325.01
INV0060,29-08-2024,V003,Vendor_3,USD,2,ITM0041,Device module module unit assembly gadget widget,3,258.1,774.3
INV0060,29-08-2024,V003,Vendor_3,USD,3,ITM0014,Assembly module unit part,3,158.53,475.59
INV0060,29-08-2024,V003,Vendor_3,USD,4,ITM0028,Widget widget module assembly,20,32.24,644.8
INV0060,29-08-2024,V003,Vendor_3,USD,5,ITM0043,Gadget device device gadget,12,263.89,3166.68
INV0061,12-05-2024,V006,Vendor_6,GBP,1,ITM0009,Device gadget accessory module module,17,36.62,622.54
INV0061,12-05-2024,V006,Vendor_6,GBP,2,ITM0046,Unit assembly assembly widget part gadget gadget,4,447.66,1790.64
INV0061,12-05-2024,V006,Vendor_6,GBP,3,ITM0044,Component assembly widget,1,126.05,126.05
INV0061,12-05-2024,V006,Vendor_6,GBP,4,ITM0031,Module gadget accessory part assembly,14,116.14,1625.96
INV0061,12-05-2024,V006,Vendor_6,GBP,5,ITM0016,Accessory component part unit gadget device,2,93.78,187.56
INV0062,21-09-2024,V002,Vendor_2,INR,1,ITM0005,Part device component widget assembly module,10,284.08,2840.8
INV0062,21-09-2024,V002,Vendor_2,INR,2,ITM0020,Component module accessory accessory device device assembly,8,79.53,636.24
INV0062,21-09-2024,V002,Vendor_2,INR,3,ITM0027,Component module part,1,475.74,475.74
INV0062,21-09-2024,V002,Vendor_2,INR,4,ITM0001,Part device widget assembly component assembly,2,486.42,972.84
INV0062,21-09-2024,V002,Vendor_2,INR,5,ITM0010,Widget accessory accessory assembly device,12,231.94,2783.28
INV0063,13-02-2024,V019,Vendor_19,USD,1,ITM0033,Unit module unit widget,5,122.2,611
INV0063,13-02-2024,V019,Vendor_19,USD,2,ITM0017,Accessory module part component assembly,8,41.97,335.76
INV0063,13-02-2024,V019,Vendor_19,USD,3,ITM0013,Part unit gadget gadget,15,160.45,2406.75
INV0063,13-02-2024,V019,Vendor_19,USD,4,ITM0008,Module device assembly assembly part widget part,10,414.06,4140.6
INV0063,13-02-2024,V019,Vendor_19,USD,5,ITM0045,Widget part component widget component module assembly,10,133.78,1337.8
INV0064,30-03-2024,V001,Vendor_1,INR,1,ITM0029,Device component assembly part gadget widget part,8,69.7,557.6
INV0064,30-03-2024,V001,Vendor_1,INR,2,ITM0026,Device accessory widget unit accessory,3,15.79,47.37
INV0064,30-03-2024,V001,Vendor_1,INR,3,ITM0005,Accessory module gadget accessory,11,65.65,722.15
INV0064,30-03-2024,V001,Vendor_1,INR,4,ITM0030,Gadget unit part,13,250.58,3257.54
INV0064,30-03-2024,V001,Vendor_1,INR,5,ITM0025,Gadget gadget gadget component part widget,20,310.4,6208
INV0065,27-11-2024,V010,Vendor_10,INR,1,ITM0027,Assembly widget module module unit part component,18,398.45,7172.1
INV0065,27-11-2024,V010,Vendor_10,INR,2,ITM0025,Assembly part module unit component,9,94.01,846.09
INV0065,27-11-2024,V010,Vendor_10,INR,3,ITM0021,Gadget accessory part widget accessory assembly device,8,487.12,3896.96
INV0065,27-11-2024,V010,Vendor_10,INR,4,ITM0007,Unit component part accessory,2,383.2,766.4
INV0065,27-11-2024,V010,Vendor_10,INR,5,ITM0015,Part part module part part gadget unit,12,457.42,5489.04
INV0066,15-01-2024,V012,Vendor_12,EUR,1,ITM0037,Part part accessory assembly,6,247.77,1486.62
INV0066,15-01-2024,V012,Vendor_12,EUR,2,ITM0006,Component gadget assembly,1,169.21,169.21
INV0066,15-01-2024,V012,Vendor_12,EUR,3,ITM0040,Part module gadget part,11,34.48,379.28
INV0066,15-01-2024,V012,Vendor_12,EUR,4,ITM0010,Device gadget widget assembly module widget device,13,295.08,3836.04
INV0066,15-01-2024,V012,Vendor_12,EUR,5,ITM0022,Component accessory device module unit,16,326.34,5221.44
INV0067,30-03-2024,V018,Vendor_18,GBP,1,ITM0015,Part module device component gadget widget device,19,198.84,3777.96
INV0067,30-03-2024,V018,Vendor_18,GBP,2,ITM0050,Widget unit accessory accessory gadget unit accessory,5,168.93,844.65
INV0067,30-03-2024,V018,Vendor_18,GBP,3,ITM0005,Module component unit accessory,11,226.08,2486.88
INV0067,30-03-2024,V018,Vendor_18,GBP,4,ITM0017,Component widget component widget,1,28.83,28.83
INV0067,30-03-2024,V018,Vendor_18,GBP,5,ITM0029,Accessory part assembly module assembly widget,16,395.42,6326.72
INV0068,22-10-2024,V008,Vendor_8,EUR,1,ITM0029,Part widget widget,9,476.07,4284.63
INV0068,22-10-2024,V008,Vendor_8,EUR,2,ITM0005,Gadget module device assembly accessory,3,172.29,516.87
INV0068,22-10-2024,V008,Vendor_8,EUR,3,ITM0040,Device module unit unit module widget,11,106.75,1174.25
INV0068,22-10-2024,V008,Vendor_8,EUR,4,ITM0013,Device device device component component component,2,199.49,398.98
INV0068,22-10-2024,V008,Vendor_8,EUR,5,ITM0036,Gadget module module component unit unit,7,53.01,371.07
INV0069,15-04-2024,V006,Vendor_6,GBP,1,ITM0006,Part component module assembly unit widget,18,196.83,3542.94
INV0069,15-04-2024,V006,Vendor_6,GBP,2,ITM0024,Module assembly component assembly component component,2,79.81,159.62
INV0069,15-04-2024,V006,Vendor_6,GBP,3,ITM0045,Widget module assembly,19,117.62,2234.78
INV0069,15-04-2024,V006,Vendor_6,GBP,4,ITM0004,Part module assembly part assembly part,16,152.93,2446.88
INV0069,15-04-2024,V006,Vendor_6,GBP,5,ITM0026,Assembly accessory part,20,77.99,1559.8
INV0070,17-08-2024,V006,Vendor_6,EUR,1,ITM0014,Gadget module accessory module,5,417.88,2089.4
INV0070,17-08-2024,V006,Vendor_6,EUR,2,ITM0017,Accessory accessory widget module module,11,429.03,4719.33
INV0070,17-08-2024,V006,Vendor_6,EUR,3,ITM0034,Accessory widget device unit part gadget,5,78.36,391.8
INV0070,17-08-2024,V006,Vendor_6,EUR,4,ITM0038,Device accessory accessory unit widget component assembly,12,439.56,5274.72
INV0070,17-08-2024,V006,Vendor_6,EUR,5,ITM0017,Unit unit assembly gadget module unit,13,24.2,314.6
INV0071,18-06-2024,V008,Vendor_8,USD,1,ITM0048,Accessory accessory widget part component component,16,429.83,6877.28
INV0071,18-06-2024,V008,Vendor_8,USD,2,ITM0044,Accessory component component,15,388.15,5822.25
INV0071,18-06-2024,V008,Vendor_8,USD,3,ITM0021,Device unit widget module accessory,14,371.77,5204.78
INV0071,18-06-2024,V008,Vendor_8,USD,4,ITM0049,Part part assembly gadget component assembly gadget,17,440.27,7484.59
INV0071,18-06-2024,V008,Vendor_8,USD,5,ITM0002,Gadget part part component,15,30.03,450.45
INV0072,03-07-2024,V007,Vendor_7,GBP,1,ITM0024,Assembly unit gadget widget module unit,6,480.46,2882.76
INV0072,03-07-2024,V007,Vendor_7,GBP,2,ITM0031,Assembly module part component part widget widget,2,85.64,171.28
INV0072,03-07-2024,V007,Vendor_7,GBP,3,ITM0037,Part unit device component,14,259.07,3626.98
INV0072,03-07-2024,V007,Vendor_7,GBP,4,ITM0050,Assembly gadget gadget,1,115.77,115.77
INV0072,03-07-2024,V007,Vendor_7,GBP,5,ITM0039,Device device component accessory part,15,129.74,1946.1
INV0073,26-08-2024,V010,Vendor_10,INR,1,ITM0038,Widget accessory accessory,12,282.92,3395.04
INV0073,26-08-2024,V010,Vendor_10,INR,2,ITM0039,Component device assembly module component component component,10,98.24,982.4
INV0073,26-08-2024,V010,Vendor_10,INR,3,ITM0034,Accessory part part unit,11,341.97,3761.67
INV0073,26-08-2024,V010,Vendor_10,INR,4,ITM0047,Unit accessory component,14,205.28,2873.92
INV0073,26-08-2024,V010,Vendor_10,INR,5,ITM0048,Unit accessory part,11,364.64,4011.04
INV0074,23-04-2024,V018,Vendor_18,INR,1,ITM0043,Assembly part part part gadget,4,238.04,952.16
INV0074,23-04-2024,V018,Vendor_18,INR,2,ITM0048,Device unit accessory accessory accessory,3,115.02,345.06
INV0074,23-04-2024,V018,Vendor_18,INR,3,ITM0015,Module part module unit assembly,4,237.92,951.68
INV0074,23-04-2024,V018,Vendor_18,INR,4,ITM0041,Unit unit assembly gadget gadget device assembly,14,31.76,444.64
INV0074,23-04-2024,V018,Vendor_18,INR,5,ITM0010,Accessory module accessory accessory,15,75.9,1138.5
INV0075,02-04-2024,V003,Vendor_3,INR,1,ITM0022,Component widget assembly gadget,6,290.26,1741.56
INV0075,02-04-2024,V003,Vendor_3,INR,2,ITM0011,Part part gadget module module module,16,194.74,3115.84
INV0075,02-04-2024,V003,Vendor_3,INR,3,ITM0003,Gadget module widget component part gadget device,8,117,936
INV0075,02-04-2024,V003,Vendor_3,INR,4,ITM0023,Gadget module unit gadget part,10,474.49,4744.9
INV0075,02-04-2024,V003,Vendor_3,INR,5,ITM0030,Unit module part accessory module accessory module,7,86.62,606.34
INV0076,25-07-2024,V001,Vendor_1,EUR,1,ITM0015,Gadget widget assembly gadget,2,190.72,381.44
INV0076,25-07-2024,V001,Vendor_1,EUR,2,ITM0041,Device unit unit widget widget,1,28.88,28.88
INV0076,25-07-2024,V001,Vendor_1,EUR,3,ITM0008,Module gadget component device gadget device,1,154.05,154.05
INV0076,25-07-2024,V001,Vendor_1,EUR,4,ITM0043,Unit component unit,5,212.32,1061.6
INV0076,25-07-2024,V001,Vendor_1,EUR,5,ITM0007,Device gadget gadget widget gadget gadget component,17,486.69,8273.73
INV0077,02-07-2024,V014,Vendor_14,GBP,1,ITM0011,Assembly accessory device,16,168.65,2698.4
INV0077,02-07-2024,V014,Vendor_14,GBP,2,ITM0001,Device accessory part,16,78.83,1261.28
INV0077,02-07-2024,V014,Vendor_14,GBP,3,ITM0006,Widget device accessory unit assembly accessory component,2,54.41,108.82
INV0077,02-07-2024,V014,Vendor_14,GBP,4,ITM0012,Part module device,14,370.58,5188.12
INV0077,02-07-2024,V014,Vendor_14,GBP,5,ITM0007,Widget gadget unit,11,181.98,2001.78
INV0078,12-08-2024,V020,Vendor_20,GBP,1,ITM0047,Module module gadget,13,481.34,6257.42
INV0078,12-08-2024,V020,Vendor_20,GBP,2,ITM0018,Device assembly module part gadget gadget,2,490.88,981.76
INV0078,12-08-2024,V020,Vendor_20,GBP,3,ITM0011,Module unit part,15,94.72,1420.8
INV0078,12-08-2024,V020,Vendor_20,GBP,4,ITM0025,Unit part part device accessory,16,460.6,7369.6
INV0078,12-08-2024,V020,Vendor_20,GBP,5,ITM0008,Module widget unit widget part assembly,19,363.27,6902.13
INV0079,24-04-2024,V011,Vendor_11,USD,1,ITM0028,Assembly unit unit gadget,18,446.57,8038.26
INV0079,24-04-2024,V011,Vendor_11,USD,2,ITM0040,Widget accessory assembly,16,426.68,6826.88
INV0079,24-04-2024,V011,Vendor_11,USD,3,ITM0011,Device component component,9,29.92,269.28
INV0079,24-04-2024,V011,Vendor_11,USD,4,ITM0015,Unit module component assembly part assembly part,15,161.45,2421.75
INV0079,24-04-2024,V011,Vendor_11,USD,5,ITM0032,Widget module unit,1,413.82,413.82
INV0080,05-11-2024,V020,Vendor_20,GBP,1,ITM0033,Gadget device accessory module widget component assembly,18,384.87,6927.66
INV0080,05-11-2024,V020,Vendor_20,GBP,2,ITM0039,Device module assembly widget unit widget,12,415.79,4989.48
INV0080,05-11-2024,V020,Vendor_20,GBP,3,ITM0019,Assembly device widget gadget gadget device device,4,130.87,523.48
INV0080,05-11-2024,V020,Vendor_20,GBP,4,ITM0013,Gadget part gadget part,7,359.81,2518.67
INV0080,05-11-2024,V020,Vendor_20,GBP,5,ITM0007,Widget unit device gadget accessory assembly,19,478.31,9087.89
INV0081,09-03-2024,V016,Vendor_16,USD,1,ITM0034,Assembly module unit,17,391.64,6657.88
INV0081,09-03-2024,V016,Vendor_16,USD,2,ITM0012,Gadget part widget unit unit component part,14,489.85,6857.9
INV0081,09-03-2024,V016,Vendor_16,USD,3,ITM0045,Component accessory accessory assembly,5,73.4,367
INV0081,09-03-2024,V016,Vendor_16,USD,4,ITM0039,Component device part device accessory unit gadget,20,358.62,7172.4
INV0081,09-03-2024,V016,Vendor_16,USD,5,ITM0044,Accessory gadget device accessory gadget,18,348.68,6276.24
INV0082,14-06-2024,V004,Vendor_4,GBP,1,ITM0036,Unit accessory device device accessory assembly,14,405.11,5671.54
INV0082,14-06-2024,V004,Vendor_4,GBP,2,ITM0034,Widget gadget device,7,137.15,960.05
INV0082,14-06-2024,V004,Vendor_4,GBP,3,ITM0011,Device gadget widget part gadget,18,20.99,377.82
INV0082,14-06-2024,V004,Vendor_4,GBP,4,ITM0029,Unit device unit,8,372.49,2979.92
INV0082,14-06-2024,V004,Vendor_4,GBP,5,ITM0036,Component part part component unit accessory,13,211.2,2745.6
INV0083,16-12-2024,V011,Vendor_11,USD,1,ITM0001,Gadget part part module component,12,378.78,4545.36
INV0083,16-12-2024,V011,Vendor_11,USD,2,ITM0035,Gadget device gadget assembly accessory widget accessory,17,64.08,1089.36
INV0083,16-12-2024,V011,Vendor_11,USD,3,ITM0003,Component component gadget part widget assembly,5,24.77,123.85
INV0083,16-12-2024,V011,Vendor_11,USD,4,ITM0021,Widget accessory unit unit assembly unit module,11,265.07,2915.77
INV0083,16-12-2024,V011,Vendor_11,USD,5,ITM0012,Widget assembly module assembly widget gadget gadget,11,168.88,1857.68
INV0084,30-05-2024,V007,Vendor_7,INR,1,ITM0036,Gadget module component,20,459.71,9194.2
INV0084,30-05-2024,V007,Vendor_7,INR,2,ITM0016,Device component accessory,4,196.01,784.04
INV0084,30-05-2024,V007,Vendor_7,INR,3,ITM0035,Widget assembly device assembly assembly,16,26.71,427.36
INV0084,30-05-2024,V007,Vendor_7,INR,4,ITM0042,Component widget widget accessory,18,268.94,4840.92
INV0084,30-05-2024,V007,Vendor_7,INR,5,ITM0041,Gadget unit gadget,14,418.65,5861.1
INV0085,15-04-2024,V018,Vendor_18,INR,1,ITM0042,Device gadget assembly,11,23.75,261.25
INV0085,15-04-2024,V018,Vendor_18,INR,2,ITM0005,Gadget component widget,8,455.94,3647.52
INV0085,15-04-2024,V018,Vendor_18,INR,3,ITM0027,Assembly module component module gadget widget,20,36.3,726
INV0085,15-04-2024,V018,Vendor_18,INR,4,ITM0048,Widget part module assembly component device unit,10,383.81,3838.1
INV0085,15-04-2024,V018,Vendor_18,INR,5,ITM0029,Module unit assembly assembly gadget module,18,151.01,2718.18
INV0086,20-11-2024,V005,Vendor_5,GBP,1,ITM0044,Accessory widget part gadget widget,19,300.34,5706.46
INV0086,20-11-2024,V005,Vendor_5,GBP,2,ITM0035,Accessory component device accessory module module unit,17,75.52,1283.84
INV0086,20-11-2024,V005,Vendor_5,GBP,3,ITM0012,Unit component gadget device,19,426.86,8110.34
INV0086,20-11-2024,V005,Vendor_5,GBP,4,ITM0049,Assembly assembly component widget widget device assembly,11,181.78,1999.58
INV0086,20-11-2024,V005,Vendor_5,GBP,5,ITM0043,Widget unit accessory component,15,167.53,2512.95
INV0087,03-12-2024,V010,Vendor_10,EUR,1,ITM0037,Module component module widget component gadget device,14,141.96,1987.44
INV0087,03-12-2024,V010,Vendor_10,EUR,2,ITM0024,Device component assembly assembly,10,246.05,2460.5
INV0087,03-12-2024,V010,Vendor_10,EUR,3,ITM0007,Unit widget component part,18,102.23,1840.14
INV0087,03-12-2024,V010,Vendor_10,EUR,4,ITM0047,Device accessory part,1,407.26,407.26
INV0087,03-12-2024,V010,Vendor_10,EUR,5,ITM0038,Device gadget widget component accessory assembly,5,186.08,930.4
INV0088,24-04-2024,V019,Vendor_19,GBP,1,ITM0009,Assembly widget module widget component accessory,20,343.66,6873.2
INV0088,24-04-2024,V019,Vendor_19,GBP,2,ITM0049,Gadget gadget unit unit part gadget device,12,25.01,300.12
INV0088,24-04-2024,V019,Vendor_19,GBP,3,ITM0049,Component component component device assembly part,13,237.49,3087.37
INV0088,24-04-2024,V019,Vendor_19,GBP,4,ITM0030,Widget unit widget,17,318.62,5416.54
INV0088,24-04-2024,V019,Vendor_19,GBP,5,ITM0018,Unit unit module module unit,3,260.75,782.25
INV0089,11-07-2024,V008,Vendor_8,INR,1,ITM0023,Assembly assembly unit assembly gadget,6,118.85,713.1
INV0089,11-07-2024,V008,Vendor_8,INR,2,ITM0033,Gadget gadget module device gadget,8,210.23,1681.84
INV0089,11-07-2024,V008,Vendor_8,INR,3,ITM0022,Assembly assembly gadget,6,325.39,1952.34
INV0089,11-07-2024,V008,Vendor_8,INR,4,ITM0027,Component gadget unit,5,316.62,1583.1
INV0089,11-07-2024,V008,Vendor_8,INR,5,ITM0003,Gadget gadget accessory assembly module accessory unit,10,473.89,4738.9
INV0090,20-04-2024,V015,Vendor_15,INR,1,ITM0031,Gadget module gadget unit,6,313.49,1880.94
INV0090,20-04-2024,V015,Vendor_15,INR,2,ITM0033,Gadget device accessory unit widget,13,195.8,2545.4
INV0090,20-04-2024,V015,Vendor_15,INR,3,ITM0007,Gadget part assembly,14,414.12,5797.68
INV0090,20-04-2024,V015,Vendor_15,INR,4,ITM0039,Gadget accessory unit,18,254.15,4574.7
INV0090,20-04-2024,V015,Vendor_15,INR,5,ITM0008,Assembly gadget unit,1,449,449
INV0091,13-12-2024,V014,Vendor_14,INR,1,ITM0024,Device module accessory,16,395.83,6333.28
INV0091,13-12-2024,V014,Vendor_14,INR,2,ITM0025,Unit device device device widget,5,130.99,654.95
INV0091,13-12-2024,V014,Vendor_14,INR,3,ITM0050,Accessory widget unit assembly,9,98.57,887.13
INV0091,13-12-2024,V014,Vendor_14,INR,4,ITM0046,Unit gadget widget,7,345.44,2418.08
INV0091,13-12-2024,V014,Vendor_14,INR,5,ITM0021,Module gadget unit component part module,12,307.88,3694.56
INV0092,14-12-2024,V013,Vendor_13,EUR,1,ITM0027,Part assembly module assembly component component module,13,369.21,4799.73
INV0092,14-12-2024,V013,Vendor_13,EUR,2,ITM0043,Device assembly device,6,54.64,327.84
INV0092,14-12-2024,V013,Vendor_13,EUR,3,ITM0033,Part part unit device widget module,1,403.16,403.16
INV0092,14-12-2024,V013,Vendor_13,EUR,4,ITM0010,Accessory module widget gadget widget widget,13,465.69,6053.97
INV0092,14-12-2024,V013,Vendor_13,EUR,5,ITM0026,Unit component accessory widget device gadget assembly,1,104.85,104.85
INV0093,02-12-2024,V017,Vendor_17,GBP,1,ITM0013,Part assembly device,20,88.89,1777.8
INV0093,02-12-2024,V017,Vendor_17,GBP,2,ITM0003,Component widget gadget accessory part,12,336.48,4037.76
INV0093,02-12-2024,V017,Vendor_17,GBP,3,ITM0026,Gadget widget device accessory assembly device unit,19,177.31,3368.89
INV0093,02-12-2024,V017,Vendor_17,GBP,4,ITM0018,Unit gadget accessory unit,9,91.64,824.76
INV0093,02-12-2024,V017,Vendor_17,GBP,5,ITM0033,Unit assembly module,4,402.46,1609.84
INV0094,11-05-2024,V018,Vendor_18,GBP,1,ITM0045,Accessory unit device device accessory assembly,15,448.78,6731.7
INV0094,11-05-2024,V018,Vendor_18,GBP,2,ITM0002,Gadget widget unit accessory device component,11,209.15,2300.65
INV0094,11-05-2024,V018,Vendor_18,GBP,3,ITM0023,Assembly device component component module device module,18,466.04,8388.72
INV0094,11-05-2024,V018,Vendor_18,GBP,4,ITM0031,Module accessory component accessory device,7,252,1764
INV0094,11-05-2024,V018,Vendor_18,GBP,5,ITM0013,Device part gadget gadget,8,418.99,3351.92
INV0095,01-07-2024,V005,Vendor_5,USD,1,ITM0008,Device unit unit,18,479.21,8625.78
INV0095,01-07-2024,V005,Vendor_5,USD,2,ITM0031,Unit assembly accessory accessory part,16,95.52,1528.32
INV0095,01-07-2024,V005,Vendor_5,USD,3,ITM0049,Component gadget unit widget part assembly assembly,17,176.91,3007.47
INV0095,01-07-2024,V005,Vendor_5,USD,4,ITM0044,Assembly gadget assembly component,1,10.85,10.85
INV0095,01-07-2024,V005,Vendor_5,USD,5,ITM0014,Unit component unit component assembly component,16,479.47,7671.52
INV0096,24-06-2024,V012,Vendor_12,EUR,1,ITM0032,Gadget device module part component gadget,5,489.74,2448.7
INV0096,24-06-2024,V012,Vendor_12,EUR,2,ITM0044,Part device part assembly,13,102.05,1326.65
INV0096,24-06-2024,V012,Vendor_12,EUR,3,ITM0048,Assembly widget module gadget,17,269.32,4578.44
INV0096,24-06-2024,V012,Vendor_12,EUR,4,ITM0021,Component unit unit module device widget,9,240.89,2168.01
INV0096,24-06-2024,V012,Vendor_12,EUR,5,ITM0041,Assembly module module,18,280.96,5057.28
INV0097,11-05-2024,V012,Vendor_12,USD,1,ITM0027,Module device unit,19,290.07,5511.33
INV0097,11-05-2024,V012,Vendor_12,USD,2,ITM0042,Gadget part module device assembly device accessory,13,308.76,4013.88
INV0097,11-05-2024,V012,Vendor_12,USD,3,ITM0030,Part unit accessory module,20,287.96,5759.2
INV0097,11-05-2024,V012,Vendor_12,USD,4,ITM0005,Gadget component component,10,356.66,3566.6
INV0097,11-05-2024,V012,Vendor_12,USD,5,ITM0039,Component assembly part module unit accessory,14,87.82,1229.48
INV0098,12-01-2024,V005,Vendor_5,EUR,1,ITM0043,Accessory device widget gadget widget,3,468.71,1406.13
INV0098,12-01-2024,V005,Vendor_5,EUR,2,ITM0031,Widget device assembly accessory widget unit widget,13,158.14,2055.82
INV0098,12-01-2024,V005,Vendor_5,EUR,3,ITM0016,Module gadget assembly gadget widget,12,430.88,5170.56
INV0098,12-01-2024,V005,Vendor_5,EUR,4,ITM0021,Assembly part accessory assembly gadget accessory,18,92.63,1667.34
INV0098,12-01-2024,V005,Vendor_5,EUR,5,ITM0039,Unit unit unit assembly unit component,12,243.42,2921.04
INV0099,26-04-2024,V003,Vendor_3,INR,1,ITM0020,Module gadget widget assembly device,5,175.22,876.1
INV0099,26-04-2024,V003,Vendor_3,INR,2,ITM0031,Widget accessory accessory assembly widget module component,8,399.4,3195.2
INV0099,26-04-2024,V003,Vendor_3,INR,3,ITM0036,Gadget part module component device,13,415.07,5395.91
INV0099,26-04-2024,V003,Vendor_3,INR,4,ITM0015,Widget unit assembly part unit,9,145.92,1313.28
INV0099,26-04-2024,V003,Vendor_3,INR,5,ITM0048,Part module part gadget component unit unit,9,351.73,3165.57
INV0100,08-09-2024,V007,Vendor_7,GBP,1,ITM0002,Widget assembly gadget widget,9,66.89,602.01
INV0100,08-09-2024,V007,Vendor_7,GBP,2,ITM0029,Component gadget assembly,11,213.02,2343.22
INV0100,08-09-2024,V007,Vendor_7,GBP,3,ITM0032,Assembly part component part accessory,2,136.92,273.84
INV0100,08-09-2024,V007,Vendor_7,GBP,4,ITM0026,Assembly gadget accessory,9,409.54,3685.86
